X,Y,2023-04-06,2023-05-01,2023-05-16,2023-05-22,2023-06-08,2023-06-26,2023-07-08,2023-07-26,2023-07-29,2023-08-07,2023-08-08,2023-09-14,2023-09-22,2023-10-03,id
639255,7691535,-0.0439845778582107,-0.0559352517985612,-0.0477955520873976,-0.0331557134399053,-0.0286616468302162,-0.0174139585904292,0.74296205630355,0.635386523356759,0.616988416988417,0.625585023400936,0.637594583831143,0.622047244094488,0.456999614346317,0.687136393018746,"102"
639285,7691535,-0.0386240640521907,-0.0339525944907111,0.0451676772676649,0.0863764991241072,-0.028002414001207,0.116069754359647,0.710712343665035,0.664402716739912,0.655322862129145,0.643481565944508,0.666539779215836,0.651092690278824,0.244208494208494,0.648411829134721,"103"
639315,7691535,-0.0462820794033779,-0.0555275960409327,-0.0555456965394854,-0.0300081103000811,-0.0285889570552147,-0.0675313979822936,0.138913234005259,0.63739837398374,0.676458752515091,0.665817255187477,0.674609084139985,0.660029498525074,0.254723750298972,0.672962763086886,"104"
639345,7691535,-0.052856706385579,-0.061251015434606,-0.042570281124498,-0.0435642058845891,-0.027071163871616,-0.099882095334344,0.042542108004862,0.609279609279609,0.642129105322763,0.651716888577435,0.633014001473839,0.61970802919708,0.203235172127748,0.569169960474308,"105"
639375,7691535,-0.0436564223798266,-0.075092585296667,-0.0735570890840652,-0.0755353476092696,-0.0277521383299489,-0.133513351335134,-0.0962054426983519,0.585667215815486,0.615671641791045,0.610619469026549,0.635272045028143,0.621701969528056,0.117151212798899,0.437661220980224,"106"
639405,7691535,-0.0365643066296268,-0.0349805663520267,-0.0405471421592574,-0.0263014974008844,-0.0309155766944114,-0.107895364554345,0.650107991360691,0.675503711558855,0.714095744680851,0.68985408890397,0.712602291325696,0.699155295646524,0.143181818181818,0.706542056074766,"107"
639435,7691535,-0.0320472714633299,-0.0591411042944785,-0.0561895132168136,-0.046510071605434,-0.0282178790331907,-0.120747266099635,0.793969849246231,0.683818970861748,0.706277372262774,0.684399282725642,0.698777214434835,0.687333135568081,0.105824039653036,0.3728,"108"
639465,7691535,-0.0365970230779735,-0.0255438365194463,-0.0382439465942521,-0.0292269871619776,-0.0298274966826286,-0.0542878174457122,0.789782244556114,0.709594333547972,0.738946093276802,0.705514157973174,0.742316784869976,0.73015873015873,0.118996798292423,0.318709026727181,"109"
639495,7691535,-0.0337754683440449,-0.0690759052429395,-0.0475932936722553,-0.0348084024456686,-0.0286677908937605,-0.122976047102904,0.856978085351788,0.755719557195572,0.800963081861958,0.801059446733373,0.824304538799414,0.810716365754222,0.545399879735418,0.583451202263083,"110"
639195,7691505,-0.0404303003137607,-0.033899990058654,-0.00510884051532651,-0.0151672162034856,-0.0292434837889383,-0.0820021299254527,0.513568868407578,0.564922480620155,0.572577232331782,0.565256934970441,0.589885057471264,0.573176257362936,0.675908810844116,0.788632326820604,"111"
639225,7691505,-0.0466650378695334,-0.0554739162380603,-0.0483165303404983,-0.0293904208998548,-0.0325223435948361,-0.0915593705293276,0.668866226754649,0.61939615736505,0.603461249059443,0.611952861952862,0.633003867640739,0.617834394904459,0.560743211052882,0.717270194986072,"112"
639255,7691505,-0.0469069730835825,-0.0495066643586637,-0.0382588327152059,-0.0243628185907046,-0.0286566793062722,-0.117277486910995,0.570742124933262,0.609939052977028,0.613389121338912,0.622296173044925,0.624352331606218,0.608194622279129,0.358453473132372,0.700139470013947,"113"
639285,7691505,-0.0472389640006516,-0.0569817355441461,-0.0390384424356809,-0.0409242216565499,-0.0309265256874326,-0.146848549593229,0.0227848101265823,0.556076959174097,0.566666666666667,0.572685379136992,0.579868708971554,0.563714902807775,0.125587958607714,0.648708487084871,"114"
639315,7691505,-0.0190188410949164,-0.0640036314117113,-0.034216453931138,-0.0179088471849866,-0.0284406668846029,-0.121147715196599,0.0652631578947368,0.59908466819222,0.594957983193277,0.580194667795176,0.604611443210931,0.590544533558464,0.183694267515924,0.73125,"115"
639345,7691505,-0.0261867154376923,-0.0295985151899971,-0.0229071220324865,-0.0203650336215178,-0.0193025350662721,-0.0115518441196938,0.324667822068169,0.691077441077441,0.685779816513762,0.653156664068589,0.687669114804793,0.671002295332823,0.31138837271038,0.492972410203019,"116"
639375,7691505,-0.0283039893024293,-0.0440263231068681,0.0167317904017634,0.0515043345232025,-0.0292018948252084,0.085955847815876,0.580579355365157,0.682962962962963,0.693169877408056,0.654188948306595,0.683733890630442,0.669427191166322,0.223355328934213,0.588878760255242,"117"
639405,7691505,-0.0373291629836132,-0.0129993358003606,-0.0397538256819694,-0.032653377801908,-0.0315666860803728,-0.0581490581490582,0.709950914770192,0.674511103745443,0.702325581395349,0.685478757133798,0.696762141967621,0.683982683982684,0.253484959647836,0.545138888888889,"118"
639435,7691505,-0.0318454184339864,-0.0426829268292683,-0.0406760240618734,-0.026973026973027,-0.0313999884346267,-0.110169491525424,0.732748304746709,0.683303624480095,0.709100907341215,0.689684092815208,0.708391413437413,0.697171381031614,0.0999178114359516,0.352119236143456,"119"
639465,7691505,-0.0404883011190234,-0.0480189327429574,-0.039874006729186,-0.0316614218739965,-0.0298007406101217,-0.0907119064218763,0.434890793475256,0.701328150307742,0.732495511669659,0.712663259511641,0.74869109947644,0.736263736263736,0.182429403854774,0.34586647384912,"120"
639495,7691505,-0.0350216269010744,-0.0660073102558589,-0.0521983675149187,-0.0385111479638843,-0.0288017067678084,-0.12454885938032,0.27087698293924,0.751698113207547,0.805924412665986,0.80724334031727,0.82202380952381,0.808284023668639,0.483590995389205,0.607530774800869,"121"
639195,7691475,-0.0411609498680738,-0.0595171252105559,-0.0733333333333333,-0.0421575846833579,-0.0291700646132614,-0.128255793066283,0.515828677839851,0.476470588235294,0.488032454361055,0.483695652173913,0.468354430379747,0.456059204440333,0.548661800486618,0.638493723849372,"122"
639225,7691475,-0.0364976159514521,-0.0525030525030525,-0.0597393510014869,-0.0433918516064922,-0.028169014084507,-0.128389644580957,0.531967721911856,0.563265306122449,0.554817275747508,0.508344609833108,0.539923954372624,0.525773195876289,0.431875314228255,0.696137339055794,"123"
639255,7691475,-0.043763487268019,-0.0610921501706485,-0.0733693247190016,-0.0698589701541489,-0.0289303387894937,-0.127483584889571,0.425287356321839,0.523659305993691,0.519963702359347,0.506229810798339,0.50047664442326,0.485902255639098,0.280478683620045,0.66351606805293,"124"
639285,7691475,-0.0351672798836313,-0.0512154388569308,-0.000806544532780249,0.0235434007134364,-0.021771820856489,0.0247217001590285,0.436146707909854,0.636105860113422,0.607158074137196,0.562884784520668,0.596885813148789,0.583440034144259,0.187371663244353,0.669724770642202,"125"
639315,7691475,-0.0400351957765068,-0.0257969592937714,0.0408163265306123,0.0719872729683149,-0.0230836783339606,0.3188484519283,0.708086785009862,0.687524910322838,0.653429602888087,0.627338678885071,0.655354449472097,0.641523525018671,0.144751799924214,0.582719685812469,"126"
639345,7691475,-0.0366102171316141,-0.0559167750325098,-0.027359017308766,0.00853513298928146,-0.0315018315018315,-0.00349650349650355,0.3922797756516,0.677695601401323,0.684027777777778,0.653025533403288,0.663652802893309,0.65030455034038,0.165174318917889,0.474160694077707,"127"
639375,7691475,-0.0429413017247498,-0.0557170140330483,-0.0541383446621351,-0.0629657794676807,-0.0290147211532588,-0.10318014156116,0.0938613861386139,0.623897353648757,0.651789007746219,0.634354953670706,0.631024096385542,0.616387337057728,0.222336275918703,0.483548521449396,"128"
639405,7691475,-0.0448781877760365,-0.0691034590948309,-0.0566122174983217,-0.0495937237321379,-0.0320141472040978,-0.0829834747655204,0.138588133391078,0.655559715462374,0.690940170940171,0.661109220823409,0.67934224049332,0.666440217391304,0.162152530292231,0.438385269121813,"129"
639435,7691475,-0.0509285312324142,-0.0559748897690755,-0.0502842151289899,-0.0417703286630876,-0.033535305057292,-0.116535198690281,0.135053682426069,0.680140597539543,0.71875,0.707570207570208,0.716384541679974,0.702788339670469,0.158440788498592,0.378540305010893,"130"
639465,7691475,-0.0298738658995353,-0.0591828942344406,-0.0499124343257443,-0.0397209843053672,-0.0293869685655787,-0.125726693282903,0.17885623148781,0.692249811888638,0.731832139201638,0.713150049685326,0.740442655935614,0.726364846870839,0.222794248180366,0.462314939434724,"131"
639495,7691475,-0.0331406832979735,-0.0481192554259673,-0.0470588235294118,-0.0340364631945741,-0.0295348559129499,-0.123265081764463,0.624954660863257,0.698831385642738,0.738383195416932,0.73972602739726,0.748749632244778,0.73676513600468,0.130289193302892,0.375612411540555,"132"
639195,7691445,-0.0411785587504437,-0.0537908437244016,-0.0707464431884623,-0.0611131320480175,-0.0336790882315277,-0.143538225778989,0.38418395961862,0.453100158982512,0.463458919655016,0.441346153846154,0.447694595934556,0.439252336448598,0.426200355660937,0.576335877862595,"133"
639225,7691445,-0.0476356050069541,-0.0557755207436737,-0.05537873965627,-0.0281833616298812,-0.027893175074184,-0.0779462102689487,0.22183908045977,0.513395297977037,0.513541134389371,0.472303206997085,0.488348530901722,0.479879275653924,0.366441658630665,0.652173913043478,"134"
639255,7691445,-0.0610537101870037,-0.0744095488021671,-0.0728248022547505,-0.0598951145459564,-0.0321253152794371,-0.101732752205804,0.0259714113146769,0.586711711711712,0.556695741405849,0.48574144486692,0.486803519061584,0.479824987846378,0.180525164113786,0.591071428571428,"135"
639285,7691445,-0.0540457546445571,-0.0461647727272728,0.0229321163719338,0.00587864791098047,-0.0326493741127887,0.0134380190246112,0.119004615693357,0.566577642121328,0.567180222142601,0.56560717196414,0.583680266444629,0.575807787903894,0.0287571080422421,0.424949290060852,"136"
639315,7691445,-0.0593286494925839,-0.0648621884799472,-0.0691028749567025,-0.0531536744647433,-0.0297223308564724,-0.10576015108593,-0.0792267900898448,0.347919655667145,0.459087617668356,0.550607287449393,0.534405719392315,0.520282186948854,0.135007512341704,0.378254211332312,"137"
639345,7691445,-0.0375220347519516,-0.0577830188679245,-0.0445558086560365,-0.0222972972972974,-0.0279583875162549,-0.131694820270595,-0.0181558255897069,0.469792605951308,0.551360842844601,0.541212385521151,0.567143516382095,0.551614370168258,0.149249936435291,0.436835891381346,"138"
639375,7691445,-0.0398413245946878,-0.0480380080943164,-0.0105630390541718,-0.00747198007471977,-0.0289612562749388,-0.117861675126904,0.0921960714917714,0.51425855513308,0.570363466915191,0.547587428065516,0.558964525407478,0.544423440453686,0.0590426522629913,0.423326133909287,"139"
639405,7691445,-0.0284395198522623,-0.0607897471423623,-0.0565594506685941,-0.0476437527021184,-0.0253012048192771,-0.122578544685007,-0.061708434384263,0.469302809573361,0.512048192771084,0.499292786421499,0.502028397565923,0.485799701046338,0.130901287553648,0.281637717121588,"140"
639435,7691445,-0.0215396503428958,-0.0597299168975069,-0.0531761513018404,-0.0398527528809219,-0.0261707988980716,-0.113798350284296,-0.0770340103352962,0.509985387238188,0.556164383561644,0.54318281455502,0.547586206896552,0.532184950135993,0.0201115430116614,0.124890829694323,"141"
639465,7691445,-0.0652018151421065,-0.0724568897326372,-0.061877138182359,-0.0539838913665713,-0.0373961218836565,-0.131027481690958,0.124672407338076,0.648825567963034,0.688825008983112,0.642553191489362,0.687434002111933,0.672016748080949,0.0835984958056118,0.180977542932629,"142"
639495,7691445,-0.0374208405296488,-0.0534985643040653,-0.0511863690769556,-0.0401197978411431,-0.0317374932759548,-0.129267621145374,0.713822456424807,0.721231766612642,0.75085430257844,0.74598623853211,0.753136854391596,0.741149158444573,0.177164773565423,0.360325948561243,"143"
639195,7691415,-0.0329850068150841,-0.0467879688080208,-0.00539083557951479,-0.00701207635372028,-0.0282279142707789,-0.0769068467137884,0.317339149400218,0.421421421421421,0.43168880455408,0.39289055191768,0.452334630350195,0.441927710843373,0.360157016683023,0.546887966804979,"144"
639225,7691415,-0.0594855305466238,-0.066540740104748,-0.104818949087939,-0.0756544712192779,-0.034335622374825,-0.140419947506562,-0.134338588074023,0.421875,0.493636972538513,0.445635528330781,0.428262046561992,0.416621983914209,0.186482084690554,0.647948164146868,"145"
639255,7691415,-0.0215503377291734,-0.0569121897737466,-0.04425658876181,-0.0554253024477163,-0.0368942731277533,-0.1372703930476,-0.0239726027397259,0.247903075489282,0.363122171945701,0.386752136752137,0.371300949190396,0.361419068736142,0.136601307189542,0.370325693606755,"146"
639285,7691415,-0.0366128042544488,-0.0601981678818471,-0.0677748095379441,-0.0414957550319565,-0.0338676145127758,-0.137787056367432,-0.0733944954128441,0.0491707884783241,0.148337595907928,0.393498301795245,0.385504201680672,0.376108502869066,0.105667900882939,0.353647276084949,"147"
639315,7691415,-0.0218382995244103,-0.0521519968980226,-0.0448160535117057,-0.0394542772861357,-0.0323464197208818,-0.114935934213043,0.201662049861496,0.338191170167167,0.353078721745908,0.40295566502463,0.440704298291041,0.426972010178117,0.147160338876687,0.597077244258873,"148"
639345,7691415,-0.0513178565194625,-0.061054579093432,-0.0519938511619495,-0.0415159345391904,-0.0294813583168127,-0.126786201874943,0.0698849284310974,0.544036235530951,0.538393253439858,0.49623352165725,0.54192037470726,0.52561144439317,0.18234552332913,0.478561549100968,"149"
639375,7691415,-0.0361034314522687,-0.0565312363477501,-0.0500987609983839,-0.030958230958231,-0.0254132741179373,-0.081573265746738,0.204273721699313,0.567689530685921,0.587012987012987,0.577310924369748,0.589880159786951,0.575120455540955,0.0814917127071823,0.37043966323667,"150"
639405,7691415,-0.047186182960086,-0.0721097540572194,-0.053156441990918,-0.05592371100695,-0.0320004990331233,-0.141636900139773,-0.0581323438466295,0.457071960297767,0.470043838285436,0.473488372093023,0.468839884947267,0.455576559546314,0.0625213529210795,0.24188385916781,"151"
639435,7691415,-0.0389815454455738,-0.0668439042916825,-0.048354735152488,-0.0258260539308773,-0.0306368330464716,-0.110126343579106,0.0107136970496127,0.385214007782101,0.416849015317287,0.391975308641975,0.396288209606987,0.383708467309753,0.0853689247041047,0.294117647058824,"152"
639465,7691415,-0.0290752204089288,-0.0615179760319573,-0.0586108959462948,-0.0449963117777232,-0.032377428307123,-0.133665387441823,0.0779838326200666,0.492284718765555,0.544145873320537,0.481175390266299,0.525530953456846,0.510477039679001,0.0343447815938646,0.114236706689537,"153"
639495,7691415,-0.0362374710871242,-0.0631578947368422,-0.052964543180815,-0.0402906208718626,-0.0283923303834808,-0.121874777405798,0.1516121655614,0.704137678506042,0.74242928452579,0.704896483733158,0.734732824427481,0.721783117293708,0.118517494122528,0.248716752216519,"154"
